Garanhão,Data de Produção (Embriovet),Origem Externa / Referência,Palhetas Produzidas,Qualidade (%),Motilidade (%),Concentração (milhões/mL),Dose inseminante (DI),Local Armazenagem,Certificado,Existência Atual,Observações,Proprietário
Neptuno das Faias,2022-12-23,,49,35.0,25.0,257,10,"12 | 2, 1º andar | quad 1",,49,
Neptuno das Faias,2022-12-24,,48,30.0,20.0,320,10,"12 | 2, 2º andar | quad 3",,48,
Neptuno das Faias,2022-12-26,,21,20.0,10.0,220,10,"12 | 3, 1º andar | quad 4",,21,
Neptuno das Faias,2022-12-27,,25,30.0,20.0,280,10,"12 | 3, 1º andar | quad 3",,25,
Neptuno das Faias,2022-12-28,,32,30.0,20.0,219,10,"3 | 9, 2º andar | quadrante 1",,32,
Neptuno das Faias,2022-12-29,,39,,,,10,"7 | 6, 2º andar | quadrante 1",,39,
Neptuno das Faias,2022-12-30,,39,1980.0,,176,10,,,39,
Poema,2023-02-09,,19,40.0,30.0,256,8,,,19,
Poema,2023-02-10,,34,35.0,25.0,202,8,,,13,
Poema,2023-02-13,,30,45.0,40.0,192,8,,,30,
Poema,2023-02-16,,35,45.0,40.0,192,8,,,35,
Poema,2023-02-17,,21,45.0,40.0,266,8,,,21,
Poema,2023-02-18,,32,35.0,35.0,225,8,,,28,
Poema,2023-02-19,,35,40.0,30.0,260,8,,,31,
Odin,2023-02-10,,35,70.0,60.0,176,,,,1,
Odin,2023-02-18,,58,50.0,45.0,260,,,,7,
Odin,2023-02-19,,36,70.0,60.0,223,,,,2,
Odin,2023-02-22,,51,,,,,,,1,
Odin,2023-02-24,,36,,,,,,,11,
Odin,,Espanha,,,,,,,,112,
L-Chatender Hermida,,17/02/2023A,82,70.0,60.0,250,,,,76,
L-Chatender Hermida,,17/02/2023B,22,80.0,70.0,244,,,,22,
Istambul,2024-03-12,,,,,,,,,68,
Perdigão Peramanca,2026-01-02,,62,35.0,30.0,192,,3 | 10,,62,
Perdigão Peramanca,2025-12-04,,58,30.0,25.0,161,,13 | 1,,58,
Perdigão Peramanca,2025-12-05,,48,40.0,30.0,187,,10 | 6,,48,
Pacifico lagesse,,26.12.25,58,60.0,55.0,284,4,6 | 6,,58,
Pacifico lagesse,,27.12.25,45,70.0,60.0,299,4,,,45,
Pacifico lagesse,,28.12.25,94,55.0,45.0,270,4,5 | 3,,94,
Pacifico lagesse,,29.12.25,149,70.0,60.0,271,4,10 | 5,,149,
Pacifico lagesse,,30.12.25,102,70.0,60.0,293,4,,,102,
Pacifico lagesse,,02.01.26,96,65.0,55.0,220,4,3 | 6,,96,
Pacifico lagesse,,03.01.26,69,50.0,40.0,,4,3 | 4,,69,
Pacifico lagesse,,04.01.26,110,55.0,45.0,300,4,2 | 2,,110,
Pacifico lagesse,,05.01.26,93,35.0,30.0,337,4,2 | 3,,93,
Pacifico lagesse,,06.01.26,39,70.0,60.0,246,4,6 | 1,,39,
Pacifico lagesse,,07.01.26,25,50.0,50.0,236,4,3 | 7,,25,
Pacifico lagesse,,08.01.26,73,55.0,45.0,328,4,1 | 2,,73,
Pacifico lagesse,,09.01.26,107,55.0,45.0,,4,6 | 9,,107,
Pacifico lagesse,,10.01.26,58,65.0,55.0,350,4,3 | 7,,58,
Obélix,,28.01.26,42,45.0,40.0,140,,C13C6,,42,
Obélix,,29.01.26,51,30.0,20.0,214,,C3C1,,51,
Obélix,,30.01.26,41,45.0,40.0,212,,C13C6,,41,
Obélix,,31.01.26,51,30.0,20.0,267,,C8C8,,51,
